RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED,OTHER
730,RITE AID # 11263,10173,3653 Virginia Beach Blvd,Virginia Beach,VA,23452,SOLD TO UAB,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,10/24/2007,2/26/2007,3/3/2008,," $ 5,000.00 ",3,,,,
783,LA CASA DEL PASTA E PANI,36242,485 S Independence Blvd,Virginia Beach,VA,23452,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/17/2007,,03/20/08,25," $ 2,000.00 ",,,,,
975,RAINBOW CACTUS COMPANY,76587,3472 3476 Holland Rd,Virginia Beach,VA,23452,SO ILLUMINATED; OBSTRUCTED SPECIAL AGENTS IN THE DISCHARGE OF THEIR DUTIES,2,N,CHESAPEAKE,BOARD APPEAL HEARING,7/6/2007,2/26/2008,05/30/08,7, $ 500.00 ,,,,,
622,THE OLIVE GARDEN ITALIAN REST 185,50527,683 Lynnhaven Pky,Virginia Beach,VA,234527320,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/5/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
100,AQUA RESTAURANT (FORMERLY MIAMI),41751,1525 General Booth Blvd,Virginia Beach,VA,23454,NOISY OR DISORDERLY CONDUCT,1,Y,CHESAPEAKE,INITIAL HEARING,9/22/2006,3/26/2007,8/29/2007,,,,,,Y,
151,SUSHI AND WEST,14839,401 N Great Neck Rd Ste 115,Virginia Beach,VA,23454,SOLD TO UAB,1,Y,CHESAPEAKE,INITIAL HEARING,1/19/2007,8/28/2007,10/12/2007,30," $ 3,000.00 ",10,,,,
497,SHAKESPEARE'S LATE,26875,1479 General Booth Blvd Ste 106,Virginia Beach,VA,23454,SOLD TO UNAUTHORIZED PERSONS; PERMITTED PERSONS WHO WERE NEITHER MEMBERS OR GUEST TO PATRONIZE; SOLD UNAUTHORIZED AB; DID NOT OPERATE A PRIVATE ESTABLISHMENT,4,Y,CHESAPEAKE,OFFER IN COMPROMISE,1/27/2007,10/15/2007,11/15/2007,," $ 5,000.00 ",14,24,,,
378,THE OFFICE,41815,1765 Virginia Beach Blvd,Virginia Beach,VA,23454,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/27/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
597,CENTRAL III,21195,401 N Great Neck Rd Ste 111,Virginia Beach,VA,23454,ALLOWED EMPLOYEE TO CONSUME WHILE ON DUTY; ALLOWED AFTER HOURS CONSUMPTION,2,N,CHESAPEAKE,CONSENT SETTLEMENT,6/16/2007,,1/4/2008,10," $ 1,500.00 ",,,,,
606,BUFFALO BEACH,39219,1725 Laskin Rd Ste 507,Virginia Beach,VA,23454,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/23/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
840,LUCKY OYSTER SEAFOOD COMPANY,33075,"2165 General Booth Blvd, Ste 154",Virginia Beach,VA,23454,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/17/2007,,04/01/08,25," $ 2,000.00 ",,,,,
882,LA BELLA ITALIA,33041,"2133 Upton Dr, Ste 128",Virginia Beach,VA,23454,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/18/2007,,04/16/08,25," $ 2,000.00 ",,,,,
232,RICK'S CAFÉ,71992,1612 Virginia Beach Blvd,Virginia Beach,VA,234544628,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/9/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
1008,BAYSIDE LAUNDRY & GRILL,18947,4865 Shore Dr,Virginia Beach,VA,23455,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,3/27/2008,,06/04/08,25," $ 2,000.00 ",,,,,
50,CLUBHOUSE BAR & GRILL (MB),34813,3208 Holland Rd Ste 101 & 102,Virginia Beach,VA,23456,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,9/1/2007,,12/7/2007,7, $ 500.00 ,,,,,
873,"ARAMARK ENTERTAINMENT, INC.",72863,3550 Cellar Door Way,Virginia Beach,VA,23456,"PERMITTED AN UAB TO SELL, SERVE ON-PREMISES",1,N,CHESAPEAKE,INITIAL HEARING,8/28/2007,3/6/2008,04/10/08,,,,,,Y,
609,SANDBRIDGE REST. & RAW BAR (MB),16916,205 Sandbridge Rd,Virginia Beach,VA,234564501,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,INITIAL HEARING,6/1/2007,12/14/2007,1/30/2008,7, $ 500.00 ,,,,,
483,"ARAMARK ENTERTAINMENT, INC.",72863,3550 Cellar Door Way,Virginia Beach,VA,234566115,MEETING PLACE FOR ILLEGAL DRUG USERS; ALLOWED CONSUMPTION BY 12 UNDERAGED PERSONS; KEPT UNAUTHORIZED AB FOR SALE,3,Y,CHESAPEAKE,OFFER IN COMPROMISE,8/24/2006,10/12/2007,10/29/2007,30," $ 5,500.00 ",,,,,
402,"PUNGO FERRY MARINA, LLC",6662,2272 Old Pungo Ferry Rd,Virginia Beach,VA,23457,SOLD TO UAB,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/9/2007,8/10/2007,8/23/2007,," $ 1,500.00 ",,,,,
243,SENECA CAMPGROUND,30847,161 Princess Anne Rd,Virginia Beach,VA,234571215,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/9/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
854,EXCESS,53913,2014 Atlantic Ave,Virginia Beach,VA,23458,ALLOWED CONSUMPTION BY UAB,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,11/2/2007,3/28/2008,04/08/08,," $ 4,000.00 ",,,,,
288,MARKET PLUS,19716,4900 Princess Anne Rd,Virginia Beach,VA,23462,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,2/26/2007,6/26/2007,8/6/2007,25," $ 2,000.00 ",,,,,
82,DOWNTOWN LIGHTS (MB),41373,5000 Cleveland St,Virginia Beach,VA,23462,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,Y,CHESAPEAKE,INITIAL HEARING,4/24/2007,8/20/2007,9/28/2007,,,,,Y,,REVOKED
173,LUCKY DOGZ,40464,5719 D Princess Anne Rd,Virginia Beach,VA,23462,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,2/26/2007,11/27/2007,11/27/2007,10, $ 500.00 ,,,,,
359,7 ELEVEN STORE 2514 25849,38056,4660 Princess Anne Rd,Virginia Beach,VA,23462,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/11/2007,,11/29/2007,25," $ 2,000.00 ",,,,,
390,LA CUEVA RESTAURANT,47965,5045 Virginia Beach Blvd,Virginia Beach,VA,23462,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/24/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
573,JALISCO RESTAURANT AND TIENDA (MB),39344,5600 Virginia Beach Blvd,Virginia Beach,VA,23462,LICENSEE PREPARED MB EXCEPT PURSUANT TO A PATRON'S ORDER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,9/21/2007,,1/15/2008,10," $ 1,000.00 ",,,,,
788,TRI SOM RESTAURANT & LOUNGE,39547,152 B South Plaza Trl,Virginia Beach,VA,23462,QUALIFICATIONS; KEPT UNAUTHORIZED AB FOR SALE; FAILED TO OBLITERATE THE MB STAMPS; FAILED TO KEEP ACCURATE RECORDS,4,N,CHESAPEAKE,CONSENT SETTLEMENT,7/31/2007,,03/20/08,10," $ 3,000.00 ",,,,,
855,MISS KITTY'S VILLAGE INN,57758,660 N Witchduck Rd,Virginia Beach,VA,23462,SOLD TO UAB,1,N,CHESAPEAKE,OFFER IN COMPROMISE,11/3/2007,3/28/2008,04/08/08,," $ 1,500.00 ",,,,,
956,KNUCKLEHEADS ROADHOUSE,42829,401 N Witchduck Rd,Virginia Beach,VA,23462,SO LOCATED; PEACE & GOOD ORDER,1,N,CHESAPEAKE,INITIAL HEARING,11/28/2007,4/11/2008,05/14/08,,,,,,,APPLICATION FOR RESTRICTIONS TO BE REMOVED; HOURS OF OPERATIONS ARE REMOVED; OTHERS REMAIN
714,7 ELEVEN STORE 2514 10889,4970,521 Newtown Rd,Virginia Beach,VA,234625620,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/13/2007,,2/22/2008,25," $ 2,000.00 ",,,,,
287,QMASTER BILLIARDS II RESTAURANT ,59206,5612 A Princess Anne Rd,Virginia Beach,VA,234626120,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,2/9/2007,6/21/2007,8/6/2007,25," $ 2,000.00 ",,,,,
458,LOS BRAVOS NO. 9,29734,4688 Princess Anne Rd,Virginia Beach,VA,234626456,SOLD TO UAB/FAILED TO KEEP DESIGNATED MGR.IN CHARGE OF BUSINESS,2,Y,CHESAPEAKE,INITIAL HEARING,2/26/2007,6/15/2007,7/30/2007,30," $ 4,000.00 ",,,,,
374,EXXON # 27294,14194,4600 Virginia Beach Blvd,Virginia Beach,VA,234626707,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/23/2007,,11/29/2007,25," $ 2,000.00 ",,,,,
347,FOOD LION 600,9733,880 S Military Hwy,Virginia Beach,VA,23464,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,9/26/2007,,11/26/2007,25," $ 2,000.00 ",,,,,
884,3 AMIGOS MEXICAN RESTAURANT,19790,1920 Centerville Tpke,Virginia Beach,VA,23464,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/18/2007,,04/16/08,25," $ 2,000.00 ",,,,,
921,PLAZA AZTECA (MB),45703,5209 Providence Rd,Virginia Beach,VA,23464,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,2/1/2008,,04/25/08,7, $ 500.00 ,,,,,
1050,WOODSTOCK SHELL,3735,6084 Indian River Rd,Virginia Beach,VA,23464,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,3/27/2008,,06/18/08,25," $ 2,000.00 ",,,,,
507,ISLAND HOUSE RESTAURANT,74207,17 Atlantic Ave,Wachapreague,VA,23480,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,3/31/2007,11/8/2007,1/2/2008,20,"$1,750.00",,,,,
43,WILLOUGHBY BP,47482,357 W Ocean View Ave,Norfolk,VA,23503,"FAILED TO KEEP COMPLETE, ACCURATE & SEPARATE RECORDS AT PLACE OF BUSINESS",1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/9/2007,,9/26/2007,7, $ 500.00 ,,,,,
85,ICON 1010,43199,1010 W Ocean View Ave,Norfolk,VA,23503,FINAL ORDER UPON REMAND FROM CIRCUIT COURT-LICENSE SURRENDERED,1,N,CHESAPEAKE,CIRCUIT COURT,,,10/29/2007,,,,,,,FINAL BOARD ORDER-LICENSE SURRENDERED
1020,TOM'S GREEN THUMB,11989,1509 E Bayview Blvd,Norfolk,VA,23503,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/27/2008,,6/5/2008,25," $ 2,000.00 ",,,,,
1024,CAPEVIEW FOOD MART,44081,1881 E Ocean View Ave,Norfolk,VA,23503,FAILED TO KEEP COMPLETE & ACCURATE RECORDS,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/14/2008,,06/05/08,7, $ 500.00 ,,,,,
1038,TINEE GIANT FOOD MARKETS,55271,123 W Ocean View Ave,Norfolk,VA,23503,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/5/2008,,06/16/08,25," $ 2,000.00 ",,,,,
1061,WILLOUGHBY BP,47482,357 W Ocean View Ave,Norfolk,VA,23503,SOLD TO UAB,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/5/2008,6/11/2008,06/24/08,," $ 1,500.00 ",,,,,
1004,CHIN'S GRILL,76286,8401 Hampton Blvd,Norfolk,VA,23505,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/27/2008,,06/04/08,25," $ 2,000.00 ",,,,,
1039,RACE COAST,40054,303 E Little Creek Rd,Norfolk,VA,23505,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/5/2008,,06/16/08,25," $ 2,000.00 ",,,,,
283,7 ELEVEN STORE 2511 19030,18586,151 E Little Creek Rd,Norfolk,VA,235052502,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/17/2007,,9/17/2007,25," $ 2,000.00 ",,,,,
487,MALLORY COUNTRY CLUB,49069,Mallory Ct At Weyanoke St,Norfolk,VA,23507,PERMITED UA TO ACT AS DESIGNATED MGR.; FAILED TO KEEP DESIGNATED MGR'S NAME POSTED; FAILED TO KEEP ACCURATE & SEPARATE RECORDS AT THE PLACE OF BUSINESS,3,N,CHESAPEAKE,INITIAL HEARING,8/3/2006,8/30/2007,10/12/2007,,,,12,,,
49,O'SULLIVAN'S WHARF (MB),27189,4300 Colley Ave,Norfolk,VA,23508,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,INITIAL HEARING,11/30/2006,8/28/2007,10/10/2007,7, $ 250.00 ,,,,,
600,7 ELEVEN STORE 2511 21017,25284,5200 Colley Ave,Norfolk,VA,23508,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/2/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
797,7 ELEVEN STORE 2511 19345,20512,4720 Hampton blvd,Norfolk,VA,23508,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,1/11/2008,,03/20/08,25," $ 2,000.00 ",,,,,
976,BOARS NEST BAR BISTRO,34937,4502 Monarch Way,Norfolk,VA,23508,SOLD TO UAB,1,N,CHESAPEAKE,BOARD APPEAL HEARING,9/7/2007,2/19/2008,05/30/08,2, $ 500.00 ,,,,,
1072,MONARCH SHELL,70380,3801 Hampton Blvd,Norfolk,VA,23508,SOLD TO UAB,1,Y,CHESAPEAKE,INITIAL HEARING,9/22/2007,5/21/2008,06/27/08,30," $ 2,500.00 ",7,,,,
1006,ONE STOP FOOD MART # 55,18824,2628 Tidewater Dr,Norfolk,VA,23509,SOLD TO UAB; FAILED TO KEEP DESIGNATED MGR'S NAME POSTED,2,N,CHESAPEAKE,CONSENT SETTLEMENT,4/27/2008,,06/04/08,25," $ 2,500.00 ",,,,,
198,CUISINE & COMPANY,16806,245 W Olney Rd,Norfolk,VA,23510,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/16/2007,,7/18/2007,25," $ 2,000.00 ",,,,,
21,FAHRENHEIT,35674,437 Granby St,Norfolk,VA,23510,CONDUCTED HAPPY HOUR CONTRARY TO REGS ON TWO OCCASIONS ,1,N,CHESAPEAKE,INITIAL HEARING,12/20/2006,6/22/2007,9/28/2007,10, $ 750.00 ,,,,,
591,HAVE A NICE DAY CAFÉ DIESEL PIZZA,18826,333 Waterside Dr Ste 200,Norfolk,VA,23510,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,9/1/2007,,1/4/2008,7, $ 500.00 ,,,,,
546,MONGOLIAN EXPRESS,71677,333 Waterside Dr,Norfolk,VA,23510,FAILED TO KEEP DESIGNATED MNGR'S NAME POSTED; LANGUAGE BARRIER; FAILE TO KEEP RECORDS,3,N,CHESAPEAKE,INITIAL HEARING,6/27/2007,11/26/2007,1/11/2008,10," $ 1,750.00 ",,,,,
560,BLACKFINN,43215,333 Waterside Dr Ste 314/169,Norfolk,VA,23510,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,6/9/2007,12/6/2007,1/23/2008,,,,,,Y,
762,GUADALAJARA CITY CAFÉ,34294,411 Granby St,Norfolk,VA,23510,SOLD TO UAB,1,N,CHESAPEAKE,BOARD APPEAL HEARING,12/20/2006,7/23/2007,03/20/08,,,,,,Y,
824,KING'S HIBACHI AT WATERSIDE (MB),9372,333 Waterside Dr,Norfolk,VA,23510,QUALIFICATIONS,1,N,CHESAPEAKE,INITIAL HEARING,11/15/2007,2/20/2008,03/28/08,10," $ 1,500.00 ",,,,,
1071,SHERATON NORFOLK WATERSIDE HOTEL,45367,777 Waterside Dr,Norfolk,VA,23510,SOLD TO UAB,1,N,CHESAPEAKE,INITIAL HEARING,8/23/2007,5/21/2008,06/26/08,,,,,,Y,
1076,BAR NORFOLK BAR & REST UTOPIA GRILL,18827,333 Waterside Dr 400 404,Norfolk,VA,23510,FAILED TO KEEP COMPLETE AND SEPARATE RECORDS; ATTEMPTED TO DECEIVE THE BOARD; ALLOWED INTOXICATED 2 PERSONS TO LOITER ON TWO OCCASIONS; FAILED TO SUBMIT ANNUAL REVIEW REPORT; QUALIFICATIONS; TAMPERED WITH CONTENTS OF AB.,6,Y,CHESAPEAKE,INITIAL HEARING,12/18/2006,5/29/2008,06/30/08,20," $ 2,500.00 ",,,,,
254,THE MONASTERY,8377,443 Granby St,Norfolk,VA,235101913,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/13/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
250,HARRY AND DAVID,41147,300 Monticello Ave Ste 277,Norfolk,VA,235102443,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/13/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
238,A. W. SHUCKS,38384,2200 Colonial Ave Ste 14,Norfolk,VA,23517,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/16/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
568,HARRIS TETER # 278,9484,1300 Colonial Ave,Norfolk,VA,23517,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/2/2007, ,1/15/2008,25," $ 2,000.00 ",,,,,
594,PIZZA HUT ,8936,500 W 21st St,Norfolk,VA,23517,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/2/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
599,7 ELEVEN STORE 2511 10803,5709,1713 Colley Ave,Norfolk,VA,235171610,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/2/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
430,THE BOOT (MB),40583,123 W 21st St,Norfolk,VA,235172224,FAILED TO SUBMIT TO THE BOARD THE ANNUAL REPORT; QUALIFICATIONS,2,N,CHESAPEAKE,INITIAL HEARING,11/30/2006,9/26/2007,11/27/2007,7," $ 1,000.00 ",,,,,
331,REGINOS ITALIAN RESTAURANT,18880,3816 E Little Creek Rd,Norfolk,VA,23518,SOLD TO UAB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/23/2007,,11/5/2007,25," $ 2,000.00 ",,,,,
42,HOLIDAY FOOD STORE,18989,8338 Tidewater Dr,Norfolk,VA,235182540,FAILED TO KEEP COMPLETE ACCURATE RECORDS AT PLACE OF BUSINESS,1,N,CHESAPEAKE,INITIAL HEARING,3/13/2007,8/14/2007,9/28/2007,10," $ 1,000.00 ",,,,,
564,VA 539,33441,7900 Chesapeake Blvd,Norfolk,VA,235183804,FAILED TO HAVE A DESIGNATED MGR. PRESENT; FAILED TO KEEP COMPLETE RECORDS AT THE PLACE OF BUSINESS; FAILED TO KEEP DESIGNATED MGR'S NAME POSTED WHILE HE WAS IN CHARGE,3,N,CHESAPEAKE,OFFER IN COMPROMISE,9/27/2007,1/4/2008,1/22/2008,7," $ 1,750.00 ",,,,,
123,RETROS RESTAURANT,44156,11135 Warwick Blvd,Newport News,VA,236012347,APPLICATION OBJECTIONS: QUALIFICATIONS,1,Y,HAMPTON,INITIAL HEARING,3/22/2007,6/25/2007,8/6/2007,,,,,,,LICENSEE TO CONTINUE OPERATING UNDER MB LICENSE
121,RETROS RESTAURANT (MB),44156,11135 Warwick Blvd,Newport News,VA,236012347,QUALIFICATIONS,1,Y,HAMPTON,INITIAL HEARING,9/18/2007,12/5/2007,12/15/2007,,,,,Y,,REVOKED
481,COLONY FOOD MART,29528,13250 Warwick Blvd,Newport News,VA,23602,LANGUAGE BARRIER; DESIGNATED MGR. NOT PRESENT; FAILED TO KEEP COMPLETE & SEPARATE RECORDS,3,N,HAMPTON,INITIAL HEARING,1/26/2007,7/20/2007,8/29/2007,7, $ 500.00 ,,,,,
446,PLAZA AZTECA (MB),33678,12755 Jefferson Ave,Newport News,VA,23602,PREPARED MB EXCEPT PURSUANT TO A PATRON'S ORDER & IMMEDIATELY PRECEDING DELIVERY TO THE PATRON; LICENSEE FAILED TO OBLITERATE MB STAMPS IMMEDIATELY WHEN CONTAINERS WERE EMPTIED. ,2,N,HAMPTON,INITIAL HEARING,4/17/2007,8/20/2007,10/2/2007,10," $ 1,000.00 ",,,,,
439,YANG MING RESTAURANT,29529,13286 Warwick Blvd,Newport News,VA,23602,"ON TWO SEPARATE OCCASIONS, FAILED TO KEEP LICENSE POSTED; ON TWO SEPARATE OCCASIONS, FAILED TO KEEP COMPLETE & SEPARATE RECORDS AT PLACE OF BUSINESS; ",2,Y,HAMPTON,BOARD APPEAL HEARING,3/23/2007,10/31/2007,11/1/2007,15," $ 3,000.00 ",10,,,,
177,COASTAL WINE CONNECTION,39135,153 Herman Melville Ave,Newport News,VA,23602,SOLD TO UAB,1,N,HAMPTON,INITIAL HEARING,3/13/2007,9/26/2007,12/7/2007,20," $ 1,750.00 ",,,,,
563,BLUE SKY CAFÉ,29700,900 Bland Blvd,Newport News,VA,23602,SOLD TO UAB,1,N,HAMPTON,OFFER IN COMPROMISE,10/29/2007,1/7/2008,1/24/2008,," $ 1,500.00 ",,,,,
635,EVERGREEN MART LLC,42777,13276 Warwick Blvd,Newport News,VA,23602,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,10/25/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
746,TUSCANY RISTORANTE ITALIANO,17017,"12638 Jefferson Ave, Ste 1 & 2",Newport News,VA,23602,KEPT UNAUTHORIZED AB FOR SALE,1,N,HAMPTON,CONSENT SETTLEMENT,11/16/2007,,3/11/2008,7, $ 500.00 ,,,,,
813,DENBEIGH MILLER MART,26167,420 Denbigh Blvd,Newport News,VA,23602,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,1/16/2008,,03/26/08,25," $ 2,000.00 ",,,,,
933,R. J.'S (MB),57969,12743 Jefferson Ave,Newport News,VA,23602,QUALIFICATIONS,1,N,HAMPTON,CONSENT SETTLEMENT,10/31/2007,,5/5/2008,10," $ 1,000.00 ",,,,,
505,CLASSIC MOONLIGHT RESTAURANT,11659,3504 Washington Ave,Newport News,VA,236022944,ILLUMINATION; DOES NOT CONFORM TO LOCAL ORDINANCE; FINANCIAL RESPONSIBILITY;PURCHASE AB FORM OTHER THAN WHOLESALER;FAILED TO KEEP RECORDS;CUASE EXISTS- PEACH AND GOOD ORDER; NOISY AND DISORDERLY; QUALIFICATIONS; POLICE RECORD; ALLOWED DRUG USE,8,Y,HAMPTON,BOARD APPEAL HEARING,10/27/2006,5/24/2007,8/28/2007,,,,,Y,,REVOKED
684,NEWPORT NEWS LODGE NO. 315 BPOE,37710,13813 A Warwick Blvd,Newport News,VA,236023755,ILLEGAL GAMBLING UPON LICENSED PREMISES,1,N,HAMPTON,CONSENT SETTLEMENT,10/28/2007,,2/8/2008,10," $ 1,000.00 ",,,,,
565,OBLELISK BILLIARDS & REST,49486,14346 Warwick Blvd Ste 348,Newport News,VA,236023810,SOLD TO UAB,1,N,HAMPTON,INITIAL HEARING,4/4/2007,12/6/2007,1/23/2008,25," $ 2,000.00 ",,,,,
105,ASHETON FOOD MART,46650,13903 Jefferson Ave,Newport News,VA,23603,APPLICATION OBJECTIONS: PLACE DOES NOT CONFORM TO THE REQUIREMENTS OF THE CITY OF NEWPORT NEWS,1,N,HAMPTON,INITIAL HEARING,5/24/2007,8/28/2007,10/12/2007,,,,,,,APPLICATION-LICENSE GRANTED
463,WILCO # 785,13096,6104 Jefferson Ave,Newport News,VA,23605,SOLD TO UAB; FAILED TO HAVE A DESIGNATED MGR. PRESENT,2,N,HAMPTON,INITIAL HEARING,12/20/2006,6/26/2007,8/8/2007,25," $ 2,500.00 ",,,,,
694,THE ARENA (MB),39932,6128 Jefferson Ave,Newport News,VA,23605,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,HAMPTON,CONSENT SETTLEMENT,8/31/2007,,2/8/2008,7, $ 500.00 ,,,,,
742,CLASSIC LANES,72654,630 79th St,Newport News,VA,23605,SOLD TO UAB,1,N,HAMPTON,BOARD APPEAL HEARING,6/18/2007,12/6/2007,03/06/08,15," $ 1,500.00 ",,,,,
223,7 ELEVEN STORE 2516 17466,15480,9903 Jefferson Ave,Newport News,VA,236051143,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,6/21/2007,,7/30/2007,25," $ 2,000.00 ",,,,,
569,NEWMARKET EXXON SHOP,74779,5018 W Mercury Blvd,Newport News,VA,236051402,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,11/7/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
226,SUSHI YAMA,36293,11745 Jefferson Ave,Newport News,VA,23606,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,6/21/2007,,8/2/2007,25," $ 2,000.00 ",,,,,
780,DEMARIA SEAFOOD,43404,12544 Warwick Blvd,Newport News,VA,23606,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,1/16/2008,,03/20/08,25," $ 2,000.00 ",,,,,
649,ZOOMS #6,8980,12460 Warwick Blvd,Newport News,VA,236063042,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,11/7/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
216,DAILY STOP,27016,1502 27th St,Newport News,VA,23607,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,6/27/2007,,7/26/2007,25," $ 2,000.00 ",,,,,
1063,ROADSIDE CAFÉ,34843,4417 Jefferson Ave,Newport News,VA,23607,PLACE OCCUPIED BY LICENSEE HAS BECOME A MEETING PLACE FOR ILLEGAL USERS OF DRUGS,1,Y,HAMPTON,BOARD APPEAL HEARING,7/16/2007,1/23/2008,06/25/08,60," $ 1,000.00 ",30,,,,
219,E & C VA 049,33468,4900 Jefferson Ave,Newport News,VA,236072128,SOLD TO UAB,1,N,HAMPTON,CONSENT SETTLEMENT,6/27/2007,,7/30/2007,25," $ 2,000.00 ",,,,,
165,7 ELEVEN STORE 2516 - 25596,37397,3600 Washington Ave,Newport News,VA,236072946,SOLD TO UAB,1,Y,HAMPTON,INITIAL HEARING,6/27/2007,9/26/2007,11/29/2007,30," $ 4,000.00 ",10,,,,
46,DODGES STORE,10794,13170 Jefferson Ave,Newport News,VA,23608,"FAILED TO KEEP COMPLETE, ACCURATE & SEPARATE RECORDS AT PLACE OF BUSINESS",1,N,HAMPTON,INITIAL HEARING,4/17/2007,8/28/2007,10/10/2007,7, $ 500.00 ,,,,,
