RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
512,QUICKY CHICKEN & FISH,67081,1559 N. KING STREET,HAMPTON,VA,23669,ADVERTISED A/B; FAILED TO HAVE DESIGNATED MGR. PRESENT,2,N,HAMPTON,CONSENT SETTLEMENT,1/7/2011,,02/15/11,7,,,,,,
257,MARKER 20,22235,21 E. QUEENS WAY,HAMPTON,VA,23669,ALLOWED INTOXICATED PATRONS TO LOITER,1,N,HAMPTON,OFFER IN COMPROMISE,6/13/2010,,10/29/10,," $ 4,000.00 ",,,,,
127,MOONSTAR THAI & CHINESE RESTAURANT,42305,"555 SETTLERS LANDING RD, STE O",HAMPTON,VA,23669,FAILED TO KEEP RECORDS; FAIL TO KEEP NAME POSTED; KEPT AB NOT AUTHORIZED TO SELL,3,Y,HAMPTON,INITIAL HEARING,4/9/2010,7/15/2010,08/19/10,7," $ 1,500.00 ",,,,,
560,JAVA JUNKIES,58330,768 SETTLERS LANDING RD,HAMPTON,VA,23669,FINANCIAL RESPONSIBILITY; FAIL TO KEEP LICENSE POSTED,2,N,HAMPTON,INITIAL HEARING,12/1/2010,2/8/2011,03/14/10,7, $ 500.00 ,,,Y,,
233,TINEE GIANT FOOD MARKETS 71,55273,930 LASALLE AVE,HAMPTON,VA,23669,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,9/3/2010,,10/15/10,," $ 2,000.00 ",,,,,
36,W & W MARKET,49683,930 PEMBROKE AVENUE,HAMPTON,VA,23669,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,HAMPTON,OFFER IN COMPROMISE,4/22/2010,,07/09/10,," $ 4,000.00 ",,,,,
731,ZOTA 641,52849,8102 GEORGE WASHINGTON MEM. HWY.,YORKTOWN,VA,23692,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,3/14/2011,,06/14/11,," $ 2,000.00 ",,,,,
392,BEACHCOMBER RESTAURANT,46568,8811 GE. WASHINGTON MEM. HWY.,YORKTOWN,VA,23692,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/12/2010,,12/29/10,," $ 2,000.00 ",,,,,
113,WILCO # 787,13093,1724 GEORGE WASHINGTON HWY,YORKTOWN,VA,23693,UNDER AGED BUYER,1,Y,HAMPTON,OFFER IN COMPROMISE,3/15/2010,6/30/2010,08/18/10,," $ 4,500.00 ",,,,,
50,SQUIRRELYS LLC,46892,3107 AIRLINE BLVD,PORTSMOUTH,VA,23701,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,1,N,CHESAPEAKE,INITIAL HEARING,1/29/2010,6/21/2010,07/28/10,7, $ 250.00 ,,,,,
627,DAVES COVE CAFÉ & SEAFOOD MARKET,41548,6205a PORTSMOUTH BLVD.,PORTSMOUTH,VA,23701,FAILED TO TIMELY SUBMIT MBAR,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,11/15/2010,,02/25/11,7,,,,,,ENTERED LATE - AWAITING BOARD ORDER TO BE SERVED
9,MIKES CORNER STORE,64439,48 AFTON PKWY,PORTSMOUTH,VA,23702,SO LOCATED WITH RESPECT TO RESIDENTIAL AREA,1,N,CHESAPEAKE,INITIAL HEARING,2/19/2010,6/7/2010,7/13/2010,,,,,,,APPLICATION GRANTED WITH RESTRICTIONS
637,THE BARONS,44951,500 HIGH STREET,PORTSMOUTH,VA,23704,ALLOWED A FORM OF ILLEGAL GAMBLING; POSSESSED AN ILLEGAL GAMBLING DEVICE,2,N,CHESAPEAKE,OFFER IN COMPROMISE,2/3/2011,,04/21/11,," $ 1,000.00 ",,,,,
720,BLUE WATER SEAFOOD GRILL/LONGBOARDS,12903,467 DINWIDDIE ST,PORTSMOUTH,VA,23704,"GROSS RECEIPTS FROM THE SALE OF FOOD AND NONALCOHOLIC BEVERAGES WERE LESS THAN 45% OF GROSS RECEIPTS FROM THE SALE OF MIXED BEVERAGES AND FOOD; LICENSEE FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT FOR YEAR ENDING AUG 31, 2010",2,Y,CHESAPEAKE,INITIAL HEARING,8/31/2010,5/2/2011,06/03/11,7," $ 1,000.00 ",,,,,
674,PADDY O'BRIAN'S,5734,612 COURT STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER,1,N,CHESAPEAKE,APPEAL HEARING,10/8/2009,10/13/2010,05/06/11,,,,,,Y,
40,HOUSE OF THE BLUE IGUANA,61240,619 HIGH STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,3/16/2010,,07/15/10,," $ 2,000.00 ",,,,,
476,PORTSMOUTH BOATING CENTER,10502,1244 BAY STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,N,CHESAPEAKE,CONSENT SETTLEMENT,11/10/2010,,02/01/11,25,,,,,,
564,ROSYS III,15037,703 AIRLINE BLVD,PORTSMOUTH,VA,23707,FAILED TO COMPLY WITH RESTRICTION OF LICENSE,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/8/2011,,03/16/11,, $ 500.00 ,,,,,
135,7 ELEVEN STORE 2511 24040 H,33332,700 MT VERNON AVE,PORTSMOUTH,VA,23707,FAILED TO HAVE DESIGNATED MANAGER ON DUTY; UAB,2,Y,CHESAPEAKE,CONSENT SETTLEMENT,6/21/2010,,08/18/10,," $ 2,500.00 ",,,,,
722,WAL MART SUPERCENTER #3831,45370,1098 FREDERICK BLVD.,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,3/23/2011,,06/07/11,," $ 5,000.00 ",,,,,MANAGER TO TAKE MART TRAINING
197,WALMART SUPERCENTER #3831,45370,1098 FREDERICK BLVD,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/17/2010,,09/13/10,," $ 4,500.00 ",,,,,
410,PORT NORFOLK SUPERMARKET,76881,301 MOUNT VERNON AVENUE,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/14/2010,10/25/2010,01/10/11,," $ 3,500.00 ",,,,,
472,CAPRIS,63320,524 E WASHINGTON ST,PETERSBURG,VA,23803,FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED; EMPLOYEE CONVICTED FELON; UAB,3,N,RICHMOND,INITIAL HEARING,7/29/2010,127/27/2010,01/28/11,10," $ 2,000.00 ",,,,Y,DISMISSED ONE CHARGE
750,MATOACA SUPERMARKET,29705,21505 PICKET AVENUE,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,12/30/2010,5/12/2011,06/15/11,30," $ 3,000.00 ",10,,,,
102,WHYTHE FOOD MARKET,43903,840 E WYTHE ST,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/12/10,," $ 2,000.00 ",,,,,
110,MARKET PLACE 102,33000,1 S CRATER RD,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/17/10,," $ 2,000.00 ",,,,,
163,ALL NATIONS FOOD MARKET,34390,1740 W WASHINGTON ST,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/30/10,," $ 2,000.00 ",,,,,
536,MATOACA SUPERMARKET,29705,21505 PICKET AVENUE,PETERSBURG,VA,23803,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,12/20/2010,,02/25/11,," $ 2,000.00 ",,,,,
700,FLAMES KABOB & HOT WINGS,62277,1847 S. CRATER ROAD,PETERSBURG,VA,23805,"FAILURE TO KEEP COMPLETE,ACCURATE & SEPARATE RECORDS; FAILUE TO QUALIFY AS A ""RESTAURANT""",2,N,RICHMOND,OFFER IN COMPROMISE,12/14/2010,,05/26/11,,,,,,,CHG. 1 REDUCED TO WRITTEN WARNING; CHG. 2 WITHDRAWN AS LICENSEE VOLUNTARILY SURRENDERED MB LICENSE. 
434,LUCKY 8'S SPORTS BAR & GRILL,55299,114 S MAIN ST,BLACKSTONE,VA,23824,ALLOWED TWO INTOXICATED PERSONS TO LOITER,1,N,RICHMOND,INITIAL HEARING,4/3/2010,12/1/2010,01/11/11,,,,,,Y,DISMISSED
96,CHESTER EZ MART,57239,4300 WEST HUNDRED ROAD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,APPEAL HEARING,4/7/2010,                    6/24/2010,8/11/2010,30," $ 3,000.00 ",5,,,,
78,JAMES MART,76567,14103 HARROWGATE RD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,1/25/2010,6/30/2010,08/03/10,,,,,,Y,
291,ROADRUNNER QUICK STOP,58425,13900 JEFFERSON DAVIS HWY,CHESTER,VA,23831,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,5/19/2010,10/15/2010,11/16/10,30," $ 3,000.00 ",10,,,,
473,UPPY'S #32,33703,9900 CHESTER RD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,8/31/2010,12/27/2010,01/28/11,30," $ 3,000.00 ",10,,,,
604,WAL MART SUPERCENTER #1524,16150,12000 IRON BRIDGE ROAD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,12/2/2010,,03/31/11,," $ 4,500.00 ",,,,,
86,EL PATRON MEXICAN RESTAURANT & CANTINA,55354,6511 CENTRALIA RD,CHESTERFILED,VA,23832,FAILED TO TIMELY SUBMIT MBAR,1,Y,RICHMOND,CONSENT SETTLEMENT,6/9/2010,,08/05/10,, $ 500.00 ,,,,,
761,CHANS ASIA BISTRO,53709,7060 COMMONS PLAZA,CHESTERFIELD,VA,23832,LICENSEE PERMITTED SOMEONE TO BE IN CHARGE OF BUSINESS & FAILED TO KEEP THAT PERSON'S NAME POSTED WHILE SHE WAS IN CHARGE.,1,Y,RICHMOND,CONSENT SETTLEMENT,5/27/2011,,06/27/11,, $ 500.00 ,,,,,
771,CVS PHARMACY #1547,67397,6400 CENTRALIA ROAD,CHESTERFIELD,VA,23832,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/21/2011,,06/28/11,," $ 2,000.00 ",,,,,
123,BIRKDALE GOLF CLUB,42679,8511 ROYAL BIRKDALE DRIVE,CHESTERFIELD,VA,23832,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,6/8/2010,,08/18/10,," $ 1,500.00 ",,,,,
714,FOOD LION #620,9741,15702 JEFFERSON DAVIS HWY.,COLONIAL HEIGHTS,VA,23834,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/21/2011,,06/01/11,," $ 2,000.00 ",,,,,
237,WALTHALL MARKET,51438,15740 WOODS EDGE RD,COLONIAL HEIGHTS,VA,23834,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/30/2010,,10/22/10,," $ 2,000.00 ",,,,,
274,7 ELEVEN STORE 2516 17657 H,13826,1924 WALNUT DR,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,9/2/2010,,11/08/10,," $ 2,000.00 ",,,,,
477,WINGS PIZZA N THINGS,44245,341 E. HUNDRED ROAD,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/13/2010,,02/01/11,," $ 2,000.00 ",,,,,
153,CESARES RESTAURANT & PIZZERIA,51904,13301 RIVERS BEND BLVD,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,7/28/2010,,08/27/10,," $ 1,500.00 ",,,,,"MGR, BAR MGR, SERVER,TO BE SIGNED UP FOR RSVP & MART"
767,SPENCERS,36877,11200 BUNDLE ROAD,CHESTERFIELD,VA,23838,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/20/2011,,06/28/11,," $ 2,000.00 ",,,,,
423,MAIN STREET FOOD MART,41728,201 N MAIN ST,EMPORIA,VA,23847,SOLD A/B TO TO INTOXICATED PATRON,1,N,HAMPTON,INITIAL HEARING,7/12/2010,12/1/2010,01/11/11,25," $ 2,000.00 ",,,,,
515,EASTSIDE CONVENEINT MART LLC,39954,17999 GOVERNOR HARRISON PKWY.,FREEMAN,VA,23856,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,12/29/2010,,02/15/11,," $ 2,000.00 ",,,,,
427,MGI FUEL EXPRESS,40231,5002 OAKLAWN BLVD,HOPEWELL,VA,23860,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,7/28/2010,12/1/2010,01/11/11,30," $ 3,000.00 ",10,,,,
588,CLAYBO'S RESTAURANT & LOUNGE,6624,11807 DRY BREAD RD,LAWRENCEVILLE,VA,23868,"FAILED TO KEEP COMPLETE, ACCURATE & SEPARATE RECORDS x2; CEASES TO QUALIFY; ",3,N,HAMPTON,INITIAL HEARING,11/16/2010,2/23/2011,03/29/11,7, $ 500.00 ,,,,Y x2,
203,SOUTHSIDE GENERAL STORE,26478,613 S HICKS ST,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/19/2010,,09/28/10,," $ 2,000.00 ",,,,,
205,MAYFIELD MINI MART,27892,18096 CHRISTIANNA HWY,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/19/2010,,09/30/10,," $ 2,000.00 ",,,,,
509,DD MART,63268,9295 CHRISTANNA HIGHWAY,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,12/29/2010,,02/11/11,," $ 2,000.00 ",,,,,
104,WALLACE & SONS INC SUPERMARKET,60470,21101 BOYDTON PLANK RD,MCKENNEY,VA,23872,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/12/10,25,,,,,,
529,COMFORT INN OF HOPEWELL,45411,5380 OAKLAWN BLVD,PRINCE GEORGE,VA,23875,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,1/20/2011,,02/17/11,," $ 4,000.00 ",,,,,BARTENDERS AND NEW HIRES MUST TAKE TIPS TRAINING
554,COUNTRY FARM,42879,150 COLONIAL TRAIL E,SURRY,VA,23883,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,03/07/11,," $ 2,000.00 ",,,,,
399,COLONIAL FARMHOUSE,66680,612 COLONIAL TRAIL E,SURRY,VA,23883,UNDER AGED BUYER;  FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,01/06/11,," $ 2,500.00 ",,,,,
29,J & E COUNTRY STORE & GRILL,43071,2803 GRUBBY RD,WILSONS,VA,23894,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,07/21/10,25,,,,,,
236,4 SEASONS RESTAURANT,19915,501 E 3RD ST,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/18/2010,,10/22/10,," $ 2,000.00 ",,,,,
507,GRANNY Bs MARKET,34077,7968 ABILENE ROAD,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/18/2010,,02/11/11,," $ 2,000.00 ",,,,,
447,PINOS ITALIAN RESTAURANT,13597,404 S MAIN ST,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/18/2010,12/9/2010,01/18/11,30," $ 3,000.00 ",10,,,,
644,4 SEASONS INC.,27455,213 E. VIRGINIA AVENUE,CREWE,VA,23930,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,3/7/2011,,04/25/11,," $ 2,000.00 ",,,,,
446,TAYLORS CONVENIENCE STORE,62334,1196 MAIN ST,DILLWYN,VA,23936,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/18/2010,12/9/2010,01/18/11,25," $ 2,000.00 ",,,,,
324,KENBRIDGE SLIP IN,63989,221 S. BROAD ST.,KENBRIDGE,VA,23944,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/23/2010,,11/30/10,," $ 2,000.00 ",,,,,
35,NY STYLE GAS & GRILL,54026,7723 PRINCE EDWARD HWY,PROSPECT,VA,23960,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,2/27/2010,,7/22/2010,," $ 1,500.00 ",,,,,
49,SULLIVANS STOP N GO,21794,26800 HWY 47,SOUTH HILL,VA,23970,UNDER AGED BUYER,1,Y,LYNCHBURG,CONSENT SETTLEMENT,6/5/2010,,07/23/10,," $ 2,000.00 ",,,,,
245,ALEXANDERS,27984,105 S JEFFERSON ST,ROANOKE,VA,24011,UNDER AGED BUYER,1,N,ALEXANDRIA,INITIAL HEARING,4/20/2010,9/14/2010,10/18/10,15," $ 1,500.00 ",,,,,
716,LA FINCA BAR & GRILL,62163,"3424 ORANGE AVE, NE UNIT A",ROANOKE,VA,24012,CANNOT DEMONSTRATE FINANCIAL RESPONSIBILITY X2,2,N,ROANOKE,INITIAL HEARING,8/3/2010,11/24/2010,6/3/2011,,,,,Y,,
119,LA FINCA BAR & GRILL,62163,3424 ORANGE AVE. NE UNIT A,ROANOKE,VA,24012,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,1,N,ROANOKE,OFFER IN COMPROMISE,3/30/2010,7/7/2010,08/18/10,, $ 500.00 ,3,12,,,
39,W R BREWS,19470,"3801 WILLIAMSON RD., NW",ROANOKE,VA,24012,FAILED TO TIMELY SUBMIT MBAR,1,Y,ROANOKE,OFFER IN COMPROMISE,2/11/2010,5/7/2010,07/06/10,," $ 5,000.00 ",,,,,
743,MY PLACE BAR & GRILL,61515,2404 ORANGE AVENUE NE,ROANOKE,VA,24012,FINANCIAL RESPONSIBILITY,1,Y,ROANOKE,APPEAL HEARING,7/7/2010,11/19/2010,06/08/11,,,,,Y,,
364,LEGENDS  SPORTS BAR & GRILL,62719,"2816 WILLIAMSON ROAD, N.W.",ROANOKE,VA,24012,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/5/2010,,12/22/10,," $ 2,000.00 ",,,,,
89,MR A'S MART,566,"421 CAMPBELL AVE, SE",ROANOKE,VA,24013,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,1,N,ROANOKE,INITIAL HEARING,4/20/2010,7/7/2010,08/09/10,,,,,,Y,DISMISSED
183,MR A'S MART,566,"421 CAMPBELL AVE, SE",ROANOKE,VA,24013,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,1,N,ROANOKE,INITIAL HEARING,4/29/2010,8/19/2010,09/21/10,,,,,,Y,DISMISSED
398,LAKESIDE IMPORTS & DISTRIBUTING LLC,54874,"451 McCLANAHAN ST., SW, SUITE D",ROANOKE,VA,24014,SOLD BEER IN AN UNAUTHORIZED MANNER,1,N,ROANOKE,CONSENT SETTLEMENT,11/16/2010,,01/06/11,," $ 1,000.00 ",,,,,
194,MONTANO'S INTERNATIONAL GOURMET,48198,3733 FRANKLIN ROAD SW,ROANOKE,VA,24014,UNDER AGED BUYER,1,Y,ROANOKE,APPEAL HEARING,2/8/2010,7/6/2010,09/23/10,2," $ 6,000.00 ",2,,,,
380,SPIKES,77674,"1914 MEMORIAL AVE, SW",ROANOKE,VA,24015,ALLOWED INTOXICATED PATRONS TO LOITER; ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,2,N,ROANOKE,INITIAL HEARING,3/8/2010,11/19/2010,12/22/10,25," $ 2,500.00 ",,,,,
181,PIZZA HUT #4564,62444,683 BRANDON AVE,ROANOKE,VA,24015,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/27/2010,,09/16/10,25,,,,,,
111,ROCKFISH FOOD & WINE,40616,1402 GRANDIN ROAD SW,ROANOKE,VA,24015,UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,4/28/2010,,08/18/10,," $ 1,500.00 ",,,,,
212,M&S STOP MART,46729,502 8TH ST NW,ROANOKE,VA,24016,FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,N,ROANOKE,CONSENT SETTLEMENT,5/13/2010,,10/05/10,, $ 500.00 ,,,,,
214,AMY'S,51796,737 13TH STREET,ROANOKE,VA,24016,UNDER AGED BUYER,1,N,ROANOKE,APPEAL HEARING,4/20/2010,8/2/2010,01/07/10,15," $ 1,500.00 ",,,,,
487,COMMUNITY GROCERY,13632,"124 ELM  AVE, SW",ROANOKE,VA,24016,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/14/2010,1/5/2011,02/10/11,,,,,,Y,DISMISSED
91,GETTY MART,78269,3842 SHENANDOAH AVE NW,ROANOKE,VA,24017,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,ROANOKE,INITIAL HEARING,2/10/2010,7/7/2010,08/09/10,25," $ 2,500.00 ",,,,,
58,STOP IN FOOD STORES 202,63464,4040 ELECTRIC RD,ROANOKE,VA,24018,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2010,,07/30/10,25,,,,,,
760,HARBOR INN SEAFOOD,72980,7416 WILLIAMSON RD,ROANOKE,VA,24019,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/9/2011,5/24/2011,06/27/11,30," $ 3,000.00 ",10,,,,
708,FOOD LION #1382,9857,6619 WILLIAMSON ROAD,ROANOKE,VA,24019,UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,2/9/2011,,05/31/11,," $ 5,000.00 ",,,,,
729,FAS MART 124,56104,5975 FAIRYSTONE PARK HIGHWAY,BASSETT,VA,24055,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/22/2011,,06/01/11,," $ 2,000.00 ",,,,,
6,ABELLA CAFÉ,45086,204 DRAPER RD,BLACKSBURG,VA,24060,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON; ALLOWED INTOXICATED PATRON TO LOITER,2,N,ROANOKE,INITIAL HEARING,8/27/2009,3/15/2010,07/06/10,25," $ 2,500.00 ",,,,,
138,VINTAGE CELLAR,53128,1338 S MAIN ST,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/18/10,," $ 2,000.00 ",,,,,
144,EL MARIACHI MEXICAN RESTAURANT,42938,3703 S MAIN ST,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/24/10,," $ 2,000.00 ",,,,,
366,7 ELEVEN STORE 15112 A,64248,1201 TOMS CREEK ROAD,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,12/22/10,," $ 2,000.00 ",,,,,
451,FOOD TIME 91,33368,305 S MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,Y,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,01/21/11,," $ 2,000.00 ",,,,,
499,DELI MART 61,50498,920 N. MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,02/10/11,," $ 2,000.00 ",,,,,
256,CERITANOS RISTORANTE,34801,428 N. MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,6/10/2010,,10/29/10,15,,,,,,
428,FAST STOP,29555,355 RADFORD RD,CHRISTIANSBURG,VA,24073,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY; POSSESSION OF A CONTROLLED SUBSTANCE ON PREMISES,2,N,ROANOKE,INITIAL HEARING,8/4/2010,12/7/2010,01/11/11,,,,,,Y,APPLICATION - GRANTED- 12 MO PROBATION
660,THE END UP BAR & GRILL LLC,62174,2635 ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/7/2011,4/1/2011,05/04/11,25," $ 2,000.00 ",,,,,
161,D&D SPEEDY MART,64542,1225 B ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/10/2010,,08/30/10,," $ 2,000.00 ",,,,,
157,EXXON EXPRESS STOP #8,63521,2390 ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,N,ROANOKE,CONSENT SETTLEMENT,6/8/2010,,08/30/10,," $ 2,500.00 ",,,,,
317,STOP IN FOOD STORES #142,40580,5150 STATE PARK RD.,DUBLIN,VA,24084,UNDER AGED BUYER,1,N,SOUTHWEST,OFFER IN COMPROMISE,10/26/2010,,11/30/10,25,,,,,,
255,WHITE HOUSE CORNER STORE,76508,11674 SMITH MOUNTAIN LAKE PKY,HUDDLESTON,VA,24104,UNDER AGED BUYER; SOLD TO INTOXICATED PATRON,2,Y,ROANOKE,OFFER IN COMPROMISE,7/6/2010,,10/29/10,," $ 2,000.00 ",,,,,
740,LAKE MART & DELI,66248,4795 SCRUGGS ROAD,MONETA,VA,24121,UNDER AGED BUYER; FAILED TO HAVE A DESIGNATED MANAGER PRESENT & IN CHARGE,2,N,ROANOKE,CONSENT SETTLEMENT,5/11/2011,,06/14/11,," $ 2,500.00 ",,,,,
330,CASA D AMICI ITALIAN RESTAURANT,53366,1100 CELEBRATION AVE,MONETA,VA,24121,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/11/2010,10/25/2010,12/01/10,20," $ 1,500.00 ",,,,,
409,FOOD TIME SHOPPE SMART 95,77531,125 MAIN STREET,NARROWS,VA,24124,UNDER AGED BUYER,1,Y,SOUTHWEST,OFFER IN COMPROMISE,10/4/2010,,01/10/11,," $ 3,000.00 ",7,,,,
647,NORTH MAIN MARKET,65897,220 NORTH MAIN ST,PEARISBURG,VA,24134,DESIGNATED MANAGER HAS BEEN CONVICTED OF A FELONY OR CRIME INVOLVING MORAL TURPITUDE,1,N,SOUTHWEST,INITIAL HEARING,1/5/2011,3/21/2011,04/26/11,,,,12,,,DESIGNATED MANAGER APPROVED
48,CLOVER DEW MARKET,77604,505 N MAIN ST,PEARISBURG,VA,24134,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/3/2010,,07/23/10,," $ 2,000.00 ",,,,,
397,THE BANK FOOD & DRINK,62018,101 N. MAIN STREET,PEARISBURG,VA,24134,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/21/2010,,01/05/11,25,,,,,,
