RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
765,B & L FOOD MART,13032,2037 BATTLEFIELD BLVD N,CHESAPEAKE,VA,23324,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,10/23/2008,3/11/2009,4/20/2009,30," $ 5,000.00 ",15,,,,
345,7 ELEVEN STORE 2511 16975,13016,4001 BAINBRIDGE BOULEVARD,CHESAPEAKE,VA,23324,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,11/16/2007,11/12/2008,11/18/2008,," $ 5,000.00 ",20,,,,
699,7 ELEVEN STORE 2514 10884H,8146,3711 INDIAN RIVER ROAD,CHESAPEAKE,VA,23325,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2008,,4/2/2009,," $ 2,000.00 ",,,,,
384,DIXIELAND,46573,2452 LANKFORD HIGHWAY,NEW CHURCH,VA,23415,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/6/2007,10/27/2008,12/10/2008,15," $ 1,500.00 ",,,,,
539,JALAPENOS,42654,13432 BENNS CHURCH BLVD,SMITHFIELD,VA,23430,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/14/2008,,2/6/2009,," $ 2,000.00 ",,,,,
714,RUSHMERE FOOD MART,47810,4761 OLD STAGE HWY,SMITHFIELD,VA,23430,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,2/3/2009,,4/3/2009,," $ 2,000.00 ",,,,,
402,TAKE A BREAK,34954,5933 GODWIN BLVD.,SUFFOLK,VA,23432,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,5/15/2008,11/7/2008,12/16/2008,25," $ 2,000.00 ",,,,,
331,SOUTHERN FOOD MART 4,43006,700 SOUTH STREET,FRANKLIN,VA,23434,FAILED TO KEEP LICENSE POSTED IN A CONSPICUOUS PLACE; FAILED TO KEEP DESIGNATED MGR.'S NAME POSTED; FAILED TO KEEP RECORDS AT THE BUSINESS FOR INSPECTION BY AGENTS. ,4,N,HAMPTON,INITIAL HEARING,12/5/2007,9/18/2008,11/10/2008,7," $ 1,500.00 ",,,,,
416,KOI SUSHI & HIBACHI,46297,"3575 BRIDGE RD., #22 23",SUFFOLK,VA,23435,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,5/15/2008,11/7/2008,12/17/2008,25," $ 2,000.00 ",,,,,
253,CHICHO'S,29558,2820 PACIFIC AVENUE,VIRGINIA BEACH,VA,23451,ALLOWED CONSUMPTION OF AB BY 3 UNER AGED BUYERS,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/16/2008,9/29/2008,10/3/2008,," $ 2,000.00 ",,,,,
232,THE HOOK UP CAFÉ,41305,2312 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,ALLOWED CONSUMPTION OF ALCOHOL BY AN UNDER AGED BUYER,1,Y,CHESAPEAKE,APPEAL HEARING,10/15/2007,6/13/2008,9/29/2008,45," $ 5,000.00 ",25,,,,
19,ANGELO'S BY THE SEA (MB CATERER),14152,2809 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,ALLOWED CONSUMPTION WHILE LICENSE WAS UNDER SUSPENSION,1,N,CHESAPEAKE,INITIAL HEARING,12/14/2007,6/10/2008,7/17/2008,," $ 1,000.00 ",,,,,
744,AVANTI,42467,727 HILLTOP N SHOPPING CENTER,VIRGINIA BEACH,VA,23451,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,7/31/2008,,04/15/09,, $ 500.00 ,,,,,
382,DOUGH BOYS CALIFORNIA PIZZA ,5411,1700 ATLANTIC AVENUE ,VIRGINIA BEACH,VA,23451,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,INITIAL HEARING,4/1/2008,10/27/2008,12/10/2008,7, $ 500.00 ,,,,,
410,LA BELLA ITALIA BAKERY & DELI,73322,"1065 LASKIN ROAD, STE 105",VIRGINIA BEACH,VA,23451,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/30/2008,,12/16/2008,, $ 500.00 ,,,,,
919,UPPER DECK,29229,206 16TH STREET,VIRGINIA BEACH,VA,23451,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,INITIAL HEARING,9/1/2008,5/6/2009,06/15/09,7, $ 750.00 ,,,,,
659,UROMAS LOUNGE,42788,230 17TH STREET,VIRGINIA BEACH,VA,23451,PURCHASE OF A.B. FROM THE BOARD EXCEPT FOR CASH,1,N,CHESAPEAKE,INITIAL HEARING,3/13/2008,2/5/2009,3/24/2009,,,,,,,NO CIVIL PENALTY OR SUSPENSION GIVEN TO LICENSEE.
378,THE PEPPERMINT BEACH CLUB,38783,"1801 ATLANTIC AVENUE, STE. C",VIRGINIA BEACH,VA,23451,SOLD TO TWO UNDER AGED BUYERS,1,N,CHESAPEAKE,OFFER IN COMPROMISE,5/19/2008,11/24/2008,12/8/2008,," $ 2,000.00 ",,,,,
69,IL GIARDINO,30123,910 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/25/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
247,FATMANS SUB,38635,"1102 ATLANTIC AVENUE, UNIT #105",VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/11/2008,,10/1/2008,,,25,,,,
406,BEACH SHELL,51109,705 22ND STREET,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/2/2008,,12/16/2008,," $ 2,000.00 ",,,,,
543,NORTH END PIZZA,39872,3420 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/16/2008,,2/11/2009,25,,,,,,
254,E Z FOOD MART & DELI,73186,1100 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/18/2008,9/19/2008,10/3/2008,," $ 1,500.00 ",,,,,
348,FISH BONES RESTAURANT,58800,1211 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/11/2008,11/12/2008,11/18/2008,," $ 1,500.00 ",,,,,
747,ZEROS SUBS,56456,2106 PACIFIC AVENUE,VIRGINIA BEACH,VA,23451,"THE NUMBER OF LICENSES EXISTENT-INTEREST, MORALS, SAFETY OR WELFARS OF THE PUBLIC",1,N,CHESAPEAKE,INITIAL HEARING,12/23/2008,3/11/2009,04/16/09,,,,,,,APPLICATION-GRANTED
390,CABO CAFÉ,21435,2301 RED TIDE ROAD,VIRGINIA BEACH,VA,23451,"AFTER HOURS SALE OF A.B. ON PREMISES-MB LOCALITY, AFTER HOURS CONSUMPTION OF A.B. ON PREMISES-MB LOCALITY",2,N,CHESAPEAKE,CONSENT SETTLEMENT,8/22/2008,,12/10/2008,," $ 2,000.00 ",,,,,
24,CHICHO'S,9754,2112 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,ALLOWED CONSUMPTION OF UAB; SOLD AB TO FIVE UNER AGED BUYERS.,2,Y,CHESAPEAKE,APPEAL HEARING,8/15/2006,10/17/2007,7/29/2008,," $ 15,000.00 ",10,,,,
80,TATUM'S SEAFOOD & RAW BAR,26666,3108 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,QUALIFICATIONS; NOT LEGITIMATE OWNER,2,Y,CHESAPEAKE,APPEAL HEARING,12/20/2006,2/6/2008,8/11/2008,," $ 4,000.00 ",,24,,,LICENSE SUSPENDED UNTIL TAX AGREEMENT ENTERED
20,PHIL'S GRILL,13830,2058 11TH STREET,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER; FAILED TO SUBMIT MBAR,2,N,CHESAPEAKE,INITIAL HEARING,11/5/2007,6/10/2008,7/17/2008,25," $ 2,500.00 ",,,,,
307,HAMMERHEADS SURF BAR & GRILL,58603,2118 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYERS ON TWO DIFFERENT DATES. ,2,Y,CHESAPEAKE,OFFER IN COMPROMISE,5/30/2008,10/21/2008,10/23/2008,," $ 4,500.00 ",2,,,,
743,AVANTI,42467,727 HILLTOP N SHOPPING CENTER,VIRGINIA BEACH,VA,23451,"KEPT MIXED BEVERAGES NOT BEARING MB STAMPS, FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION, KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED A.B.",3,N,CHESAPEAKE,CONSENT SETTLEMENT,1/9/2009,,04/15/09,," $ 1,500.00 ",,,,,
657,STEPPING OUT,57015,600 NEVAN ROAD,VIRGINIA BEACH,VA,23451,"SOLD TO UNDER AGED BUYER (2 COUNTS), LOITERING-2 INTOX PERSONS, CONSUMPTION OF A.B. BY 2 PERSONS LESS THAN 21 YEARS OF AGE",4,Y,CHESAPEAKE,INITIAL HEARING,3/20/2008,2/6/2009,3/24/2009,,,,,Y,,REVOKED
872,TGI FRIDAYS,59102,796 LYNNHAVEN PKY,VIRGINIA BEACH,VA,23452,CONDUCT ILLEGAL HAPPY HOUR ,1,N,CHESAPEAKE,INITIAL HEARING,9/29/2008,3/31/2009,05/29/09,7, $ 500.00 ,,,,,
146,STOOGES,74539,"4239 HOLLAND ROAD, STE 764",VIRGINIA BEACH,VA,23452,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/19/2008,,8/18/2008,," $ 2,000.00 ",,,,,
454,MONGOLIAN BBQ & SUSHI,35271,"829 LYNNHAVEN PKY, STE 123 124",VIRGINIA BEACH,VA,23452,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,6/19/2008,11/20/2008,1/7/2009,25," $ 2,000.00 ",,,,,
746,STARZ RESTAURANT & LOUNGE,7138,"4020 BONNEY ROAD, STE 113",VIRGINIA BEACH,VA,23452,"FAILED TO OBLITERATE MB STAMPS, KEPT MB NOT BEARING MB STAMPS",2,N,CHESAPEAKE,CONSENT SETTLEMENT,2/28/2009,,4/15/2009,," $ 1,000.00 ",,,,,
793,RAINBOW CACTUS COMPANY,76587,3472 3476 HOLLAND ROAD,VIRGINIA BEACH,VA,23452,"ILLUMINATION, OBSTRUCT SPECIAL AGENTS (MB LICENSEE)",2,N,CHESAPEAKE,CIRCUIT COURT,7/6/2007,3/20/2009,04/30/09,,,,,,Y,"CH 1-WRITTEN WARNING, CH 2-DISMISSED"
791,GRUMPYS RESTAURANT & LOUNGE,10344,3541 S PLAZA TRAIL,VIRGINIA BEACH,VA,23452,"QUALIFICATIONS TO RETAIN MB LICENSE-""RESTAURANBT""-(RATIO PROVISION), FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT, DEFRAUDED OR ATTEMPTED TO DEFRAUD THE BOARD, DECEIVED OR ATTEMPTED TO DECEIVE THE BOARD",4,Y,CHESAPEAKE,APPEAL HEARING,10/16/2007,12/31/2008,04/30/09,90," $ 10,000.00 ",45,,,,
739,HOLLAND BP,29810,3065 HOLLAND ROAD,VIRGINIA BEACH,VA,23453,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/6/2008,,4/15/2009,," $ 2,000.00 ",,,,,
169,7 ELEVEN STORE 2514 - 26588,40123,1205 OCEANA BOULEVARD,VIRGINIA BEACH,VA,23454,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,12/18/2007,7/16/2008,8/29/2008,30," $ 3,000.00 ",10,,,,
125,FOOD LION 469,9702,1077 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/18/2008,,8/13/2008,," $ 2,000.00 ",,,,,
140,RUBY TUESDAY,41264,2757 GODWIN BLVD,SUFFOLK,VA,23454,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,5/15/2008,,8/18/2008,," $ 2,000.00 ",,,,,
500,CENTRAL III,21195,"401 N GREAT NECK ROAD, STE 111",VIRGINIA BEACH,VA,23454,"UNAUTHORIZED GIFTS OF A.B., CONDUCT HAPPY HOUR",2,N,CHESAPEAKE,INITIAL HEARING,3/24/2008,12/16/2008,1/26/2009,7," $ 1,500.00 ",,,,,
759,ENCORE,41240,1889 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,"CAUSE EXISTS-PEACE AND GOOD ORDER, DEFRAUD OR ATTEMPTED TO DEFRAUD THE BOARD, CONVICTED OF FELONY/MORAL TURPITUDE-OFFICER, DIRECTOR, MANAGER OR 10% SHAREHOLDER",3,N,CHESAPEAKE,INITIAL HEARING,12/30/2008,3/13/2009,4/17/2009,,,,,Y,,REVOKED
394,HARTZ,12275,1049 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23455,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,CONSENT SETTLEMENT,3/31/2008,,12/10/2008,, $ 500.00 ,,,,,
853,CLUBHOUSE BAR & GRILL,34813,"3208 HOLLAND ROAD, STE 101 & 102",VIRGINIA BEACH,VA,23456,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,CHESAPEAKE,INITIAL HEARING,8/1/2008,3/31/2009,05/26/09,," $ 1,000.00 ",SUSPENDED UNTIL MBAR IS SUBMITTED,,,,
163,FRAN'S READY ROOM,30823,1805 LONDON BRIDGE ROAD,VIRGINIA BEACH,VA,23456,LICENSEE ALLOWED A FORM OF ILLEGAL GAMBLING,1,N,CHESAPEAKE,OFFER IN COMPROMISE,12/23/2007,8/20/2008,8/26/2008,," $ 2,500.00 ",2,,,,
221,FOOD LION # 642,9751,801 VOLVO PARKWAY,CHESAPEAKE,VA,23456,LICENSEE CONSENTED TO A SALE OR SOMETHING OF VALUE TO A WHOLESALE LICENSEE,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/28/2008,9/11/2008,9/19/2008,," $ 1,000.00 ",,,,,
222,FOOD LION # 1502,9881,5020 FERRELL PARLWAY,VIRGINIA BEACH,VA,23456,LICENSEE CONSENTED TO A SALE OR SOMETHING OF VALUE TO A WHOLESALE LICENSEE,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/29/2008,9/11/2008,9/19/2008,," $ 1,000.00 ",,,,,
122,MILLER MART 65 SANDBRIDGE,46353,2136 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23456,SOLD TO UNDER AGED BUYER,1,N ,CHESAPEAKE,CONSENT SETTLEMENT,6/11/2008,,8/13/2008,," $ 2,000.00 ",,,,,
774,LONGHORN STEAKHOUSE #5335,52190,3400 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23456,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/6/2008,,4/21/2009,," $ 2,000.00 ",,,,,
798,FRESH WORLD,56195,2029 LYNNHAVEN PKWY,VIRGINIA BEACH,VA,23456,"CONVICTION OF A FELONY OR ANY CRIME OR OFFENSE INVOLVING MORAL TURPITUDE,  HAS DEMONSTATED BY (POLICE RECORD/RECORD AS FORMER LICENSEE) A LACK OF RESPECT FOR LAW AND ORDER-A) POLICE RECORD, B)LICENSEE RECORD",2,N,CHESAPEAKE,INITIAL HEARING,3/8/2008,3/26/2009,05/04/09,,,,,,,APPLICATION GRANTED
771,WILCO #769 ,13088,4404 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23462,DESIGNATED MANAGER NOT POSTED,1,N,CHESAPEAKE,CONSENT SETTLEMENT,2/27/2009,,04/21/09,, $ 500.00 ,,,,,
220,FOOD LION # 183,9629,5277 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23462,LICENSEE CONSENTED TO A SALE OR SOMETHING OF VALUE TO A WHOLESALE LICENSEE,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/29/2008,9/11/2008,9/19/2008,," $ 1,000.00 ",,,,,
74,MARKET PLUS,19716,4900 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23462,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,12/17/2007,7/30/2008,8/6/2008,," $ 4,000.00 ",2,,,,
18,THE ORIGINAL POPPA JACKS,74170,"4992 EUCLID ROAD, SUITE 6",VIRGINIA BEACH,VA,23462,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,10/23/2007,6/9/2008,7/15/2008,25," $ 2,000.00 ",,,,,
660,THE WHITE HORSE PUB,59178,"4554 VIRGINIA BEACH BLVD, STE 510",VIRGINIA BEACH,VA,23462,"DESIGNATED MANAGER NOT POSTED, EMPLOYEE CONSUMING A.B. WHILE ON DUTY",2,N,CHESAPEAKE,INITIAL HEARING,7/11/2008,2/6/2009,3/24/2009,7," $ 1,000.00 ",,,,,
320,EL DESORDEM RESTAURANTE-BAR,49553,665 NEWTON ROAD SUITE 111,VIRGINIA BEACH,VA,23462,PEACE & GOOD ORDER; SO LOCATED WITH RESPECT TO A CHURCH; SO LOCATED WITH RESPECT TO A RESIDENTIAL AREA,3,N,CHESAPEAKE,INITIAL HEARING,4/7/2008,9/29/2008,11/4/2008,,,,,,,APPLICATION GRANTED
81,MANGO'S TROPICAL BAR & GRILL ,45652,"544 NEWTOWN ROAD, SUITE 158",VIRGINIA BEACH,VA,23462,PLACE OCCUPIED IS SO LOCATED WITH RESPECT TO A CHURCH; ADVERSELY AFFECT REAL PROPERTY VALUES; PEACE & GOOD ORDER.,3,N,CHESAPEAKE,APPEAL HEARING,11/13/2007,4/24/2008,8/11/2008,,,,,,,APPLICATION GRANTED
408,HOLIDAY FOOD STORE 405,28659,418 ST PAUL BLVD,NORFOLK,VA,23501,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/26/2008,,12/16/2008,," $ 2,000.00 ",,,,,
553,GRANBY THEATER,34892,421 GRANBY STREET,NORFOLK,VA,23501,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,5/16/2008,11/20/2008,2/11/2009,," $ 5,000.00 ",3,,,,OC AFTER BD APPEAL
182,INDUSTRIAL PARK BP,15777,4528 EAST PRINCESS ANNE ROAD,NORFOLK ,VA,23502,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/1/2007,7/22/2008,9/3/2008,25," $ 2,000.00 ",,,,,
916,BIG APPLE ABINGDONS,50964,5671 E VIRGINIA BEACH BLVD,NORFOLK,VA,23502,"FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT, DEFRAUD OR ATTEMPTED TO DEFRAUD THE BOARD",2,N,CHESAPEAKE,INITIAL HEARING,1/31/2007,5/6/2009,06/15/09,,,,,,Y,DISMISSED
23,BIG APPLE ABINGDONS,50964,5671 E. VIRGINIA BEACH BLVD.,NORFOLK,VA,23502,LICENSEE FAILED TO KEEP COMPLETE & SEPARATE RECORDS AT THE PLACE OF BUSINESS; PURCHASED WINE OR BEER FROM A PERSON OR THAN A WHOLESALER; PLACE DOES NOT CONFORM TO THE REQUIREMENT OF THE GOVERNING BODY OF THE CITY OF NORFOLK.,3,Y,CHESAPEAKE,APPEAL HEARING,2/9/2007,2/21/2008,7/29/2008,," $ 7,000.00 ",10,6,,,
397,JALISCO RESTAURANT & BAR,44718,191 W OCEAN VIEW AVENUE,NORFOLK,VA,23503,"UNAUTHORIZED ADVERTISING, ADVERTISING-HAPPY HOUR",2,N,CHESAPEAKE,INITIAL HEARING,5/2/2008,10/27/2008,12/8/2008,7," $ 1,000.00 ",,,,,
183,7 ELEVEN STORE # 2511 21017,25284,5200 COLLEY AVENYE,NORFOLK,VA,23508,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,2/1/2008,7/21/2008,9/3/2008,30," $ 3,000.00 ",10,,,,
458,O'SULLIVANS WHARF,27189,4300 COLLEY AVENUE,NORFOLK,VA,23508,"FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION, FAILED TO SUBMIT ANNUAL REVIEW REPORT",2,Y,CHESAPEAKE,INITIAL HEARING,4/16/2008,11/20/2008,1/7/2009,20, $ 200.00 ,10,,,,
112,NORVIEW SHELL,39639,6100 TIDEWATER DRIVE,NORFOLK,VA,23509,"DESIGNATED MANAGER NOT POSTED, UAB, LICENSE NOT POSTED",3,N,CHESAPEAKE,CONSENT SETTLEMENT,5/21/2008,,8/13/2008,," $ 3,000.00 ",,,,,
493,HAVE A NICE DAY CAFÉ DIESEL PIZZA,18826,"333 WATERSIDE DRIVE, STE 200",NORFOLK,VA,23510,ADVERTISING-HAPPY HOUR,1,N,CHESAPEAKE,INITIAL HEARING,2/2/2008,12/16/2008,1/26/2009,,,,,,Y,DISMISSED
901,POSH DOLCHE,47720,257 GRANBY STREET,NORFOLK,VA,23510,"QUALIFICATIONS TO RETAIN M.B. LICENSE-""RESTAURANT""-(RATIO PROVISION)",1,N,CHESAPEAKE,INITIAL HEARING,9/30/2008,5/4/2009,06/11/09,10," $ 1,000.00 ",,,,,
453,THE NORVA & KELLYS BACKSTAGE TAVERN,40421,317 MONTICELLO AVENUE,NORFOLK,VA,23510,"QUALIFICATIONS TO RETAIN MB LICENSE-""RESTAURANT""-(RATIO PROVISION)",1,N,CHESAPEAKE,INITIAL HEARING,1/31/2008,11/20/2008,1/7/2009,7, $ 750.00 ,,,,,
82,OMAR'S CARRIAGE HOUSE,1816,313 W. BUTTE STREET,NORFOLK,VA,23510,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/5/2007,6/18/2008,8/12/2008,25," $ 2,000.00 ",,,,,
504,BAR NORFOLK BAR & RESTAURANT UTOPIA GRILL,18827,333 WATERSIDE DRIVE 400 404,NORFOLK,VA,23510,ADVERTISING-HAPPY HOUR-3 COUNTS,3,Y,CHESAPEAKE,INITIAL HEARING,2/2/2008,12/16/2008,1/26/2009,7, $ 500.00 ,,,,Y,2 CHARGES DISMISSED
764,BAR NORFOLK BAR & RESTAURANT UTOPIA GRILL,18827,333 WATERSIDE DRIVE 400 404,NORFOLK,VA,23510,"FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT, DEFRAUD OR ATTEMPTED TO DECEIVE THE BOARD, MEETING PLACE OR RENDEZVOUS FOR (USERS OF NARCOTICS/DRINKS/ETC), FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION",4,Y,CHESAPEAKE,INITIAL HEARING,5/27/2008,3/6/2009,04/20/09,15," $ 3,000.00 ",7,,,Y,"CH 1&2-DISMISSED, CH3-15/$3000/7, CH4-DISMISSED"
697,RUBY TUESDAY,38576,7525 TIDEWATER DRIVE,NORFOLK,VA,23514,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/12/2008,,4/2/2009,," $ 2,000.00 ",,,,,
844,DOUMARS BARBECUE,5102,1919 MONTICELLO AVENUE,NORFOLK,VA,23517,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,8/12/2008,3/31/2009,5/20/2009,15," $ 1,500.00 ",,,,,
670,MONA LISA PIZZA,38780,9583 SHORE DRIVE,NORFOLK,VA,23518,CONSUMPTION OF A.B. IN AREAS OTHER THAN IN DINING/DESIGNATED AREAS ,1,N,CHESAPEAKE,CONSENT SETTLEMENT,1/9/2009,,3/27/2009,, $ 500.00 ,,,,,
228,KMART # 4988,74876,6101 NORTH MILITARY HIGHWAY,NORFOLK,VA,23518,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,4/5/2008,8/6/2008,9/22/2008,30," $ 3,000.00 ",10,,,,
346,7 ELEVEN STORE 2511 17409,13464,3039 E. OCEAN VIEW AVENUE,NORFOLK,VA,23518,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/27/2008,11/12/2008,11/18/2008,," $ 2,000.00 ",,,,,
373,LAFAYETTE GRILL,51983,3000 LAFAYETTE BOULEVARD,NORFOLK,VA,23590,"FAILED TO KEEP COMPLETE, ACCURATE & SEPARATE RECORDS",1,N,CHESAPEAKE,INITIAL HEARING,3/4/2008,10/27/2008,12/8/2008,15," $ 1,500.00 ",,,,,
938,ONE STOP ,33887,614 DRESDEN DRIVE,NEWPORT NEWS,VA,23601,ILLEGAL USE OR SALE OF CONTROLLED SUBSTANCES,1,N,HAMPTON,OFFER IN COMPROMISE,3/12/2009,,6/30/2009,," $ 1,000.00 ",,,,,
117,FOOD LION 1609,9921,10880 WARWICK BLVD,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
715,VA065 TEXACO CORNER MART,33459,10901 WARWICK BLVD,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,1/29/2009,,4/3/2009,," $ 2,000.00 ",,,,,
751,BEACONSDALE RED BARN FOOD STORE ,52795,11309 JEFFERSON AVENUE,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,Y,HAMPTON,OFFER IN COMPROMISE,12/17/2008,,04/16/09,," $ 3,000.00 ",10,,,,
485,CLUB PARADISE II,59550,11312 JEFFERSON AVENUE,NEWPORT NEWS,VA,23601,"HAS DEMONSTRATED BY (POLICE/RECORD AS FORMER LICENSEE) A LACK OF RESPECT FOR LAW AND ORDER, EST. DOES NOT CONFORM TO REQUIREMENTS OF GOVERNING BODY-SANITATION, HEALTH, CONSTRUCTION OR EQUIPMENT",2,N,HAMPTON,INITIAL HEARING,6/7/2007,12/16/2008,1/21/2009,7, $ 750.00 ,,,,Y,DISMISSED
658,THE BLUE CACTUS CAFÉ,51997,10367 WARWICK BLVD,NEWPORT NEWS,VA,23601,"CONVICTION OF A FELONY OR ANY CRIME OR OFFENSE INVOLVING MORAL TURPITUDE, NOT LEGIMATE OWNER OR OTHER PERSON HAVE OWNERSHIP INTERESTA IN BUSINESS, MISREPRESENTED A MATERIAL FACT IN APPLYING FOR LICENSE",3,N,HAMPTON,INITIAL HEARING,9/12/2008,2/13/2009,3/24/2009,,,,,,,APPLICATION DENIED
336,SANDBAR AND GRILL,26697,736 J. CLYDE MORRIS BLVD. ,NEWPORT NEWS,VA,23601,LICENSEE ALLOWED AN INTOXICATED PERSON TO LOITER; ALLOWED CONSUMPTION OF AB ON PREMISES BY AN INTOXICATED PERSON; QUALIFICAITONS.,3,N,HAMPTON,INITIAL HEARING,10/26/2007,9/18/2008,11/13/2008,25," $ 4,000.00 ",,,,,
